"Longitude","Latitude","Day_of_Week"
-0.301449,51.556571,"Wed"
-0.253772,51.543371,"Thu"
-0.315373,51.554523,"Sat"
-0.221732,51.562493,"Tue"
-0.273361,51.544021,"Wed"
-0.216101,51.529405,"Wed"
-0.269438,51.529575,"Sat"
-0.260506,51.563434,"Sat"
-0.322999,51.570729,"Mon"
-0.252908,51.539581,"Wed"
-0.254572,51.541315,"Thu"
-0.216762,51.530944,"Thu"
-0.257606,51.54118,"Fri"
-0.287426,51.557356,"Fri"
-0.241176,51.548398,"Sun"
-0.264904,51.565388,"Sun"
-0.255749,51.540703,"Sat"
-0.249892,51.558061,"Fri"
-0.273351,51.54429,"Wed"
-0.293482,51.553577,"Fri"
-0.272462,51.544907,"Thu"
-0.247583,51.535545,"Mon"
-0.30619,51.576512,"Tue"
-0.278153,51.539325,"Mon"
-0.297379,51.545811,"Sat"
-0.265464,51.562069,"Tue"
-0.252911,51.539491,"Thu"
-0.260899,51.594734,"Sun"
-0.287527,51.570037,"Mon"
-0.246856,51.535714,"Mon"
-0.283334,51.551091,"Mon"
-0.284224,51.558118,"Fri"
-0.273715,51.546094,"Sat"
-0.28341,51.583555,"Mon"
-0.192168,51.536683,"Fri"
-0.300607,51.552062,"Sun"
-0.289458,51.541649,"Thu"
-0.230561,51.54689,"Sat"
-0.298736,51.551945,"Sun"
-0.251098,51.586765,"Sat"
-0.281467,51.558528,"Mon"
-0.2534,51.560631,"Thu"
-0.285457,51.594376,"Fri"
-0.29464,51.541904,"Sun"
-0.204661,51.534356,"Thu"
-0.25362,51.558656,"Thu"
-0.213401,51.543123,"Wed"
-0.310485,51.585207,"Sun"
-0.249758,51.557789,"Sun"
-0.244182,51.548983,"Tue"
-0.277848,51.589409,"Wed"
-0.25362,51.558656,"Fri"
-0.28137,51.549624,"Sun"
0.055006,51.450596,"Thu"
0.102867,51.499209,"Tue"
0.052138,51.450827,"Sun"
0.121857,51.486187,"Tue"
-0.014907,51.481298,"Sun"
0.063357,51.434712,"Fri"
0.047153,51.45523,"Wed"
0.071526,51.437176,"Fri"
0.043322,51.456466,"Wed"
0.059604,51.479203,"Fri"
0.015715,51.473491,"Wed"
0.051412,51.486002,"Fri"
0.103811,51.479048,"Sat"
0.055096,51.471818,"Thu"
0.052997,51.450722,"Sat"
0.062608,51.488323,"Mon"
0.062748,51.488231,"Fri"
0.064966,51.486303,"Sat"
-0.012888,51.481354,"Tue"
0.100943,51.485574,"Wed"
0.054915,51.471012,"Thu"
-0.015086,51.477164,"Tue"
0.11836,51.503966,"Sun"
0.000467,51.483735,"Wed"
0.046298,51.455425,"Tue"
0.06996,51.482079,"Sun"
0.085273,51.479919,"Thu"
0.032143,51.451085,"Wed"
0.083221,51.457023,"Sat"
0.047778,51.472396,"Wed"
0.062752,51.488321,"Fri"
0.084803,51.485413,"Sat"
0.003448,51.472892,"Thu"
0.080338,51.450599,"Fri"
0.039826,51.455538,"Sun"
0.002049,51.496837,"Mon"
0.07582,51.490608,"Sat"
0.03119,51.487973,"Tue"
0.021196,51.454152,"Fri"
0.098509,51.485888,"Sat"
0.108407,51.475638,"Thu"
0.071798,51.490859,"Sun"
0.028283,51.487393,"Tue"
0.024424,51.47505,"Sat"
0.088837,51.488578,"Sun"
0.11013,51.506723,"Fri"
0.021187,51.486527,"Sat"
0.119429,51.449359,"Mon"
0.063501,51.434709,"Wed"
0.051523,51.453176,"Wed"
0.046298,51.455425,"Sun"
0.018444,51.486394,"Thu"
0.061577,51.449492,"Tue"
0.047959,51.46358,"Fri"
0.085633,51.456261,"Thu"
0.071543,51.482051,"Tue"
0.034377,51.488367,"Wed"
0.027503,51.463306,"Sat"
0.063604,51.433808,"Fri"
0.05301,51.492719,"Thu"
0.036941,51.458646,"Tue"
0.060897,51.482328,"Wed"
0.039226,51.455009,"Thu"
0.04712,51.451274,"Tue"
0.059452,51.479026,"Wed"
0.056592,51.450659,"Wed"
0.030725,51.445084,"Wed"
0.054768,51.470925,"Thu"
-0.01875,51.475698,"Wed"
0.098653,51.485885,"Sat"
-0.014355,51.474094,"Fri"
0.062938,51.447759,"Wed"
0.034017,51.45438,"Sun"
0.03042,51.464155,"Sun"
0.066061,51.469108,"Sat"
0.02962,51.47532,"Thu"
0.038921,51.473989,"Mon"
0.052335,51.45523,"Sat"
0.005283,51.485181,"Wed"
0.03227,51.486335,"Tue"
0.040821,51.458488,"Mon"
0.120996,51.50176,"Sun"
0.000467,51.483735,"Sat"
0.040208,51.473787,"Sat"
0.021047,51.486619,"Sat"
0.016421,51.486249,"Wed"
0.051556,51.485999,"Sat"
0.062756,51.488411,"Thu"
0.104231,51.478771,"Tue"
-0.02155,51.474216,"Tue"
0.04712,51.451274,"Mon"
0.063004,51.487507,"Sat"
0.054107,51.469048,"Sun"
-0.014558,51.472749,"Thu"
0.046015,51.45552,"Sun"
0.038611,51.457358,"Sun"
-0.003179,51.482718,"Mon"
0.038921,51.473989,"Fri"
0.049692,51.460492,"Sun"
0.089959,51.487929,"Sat"
0.045496,51.472886,"Sat"
0.037346,51.474197,"Mon"
0.085559,51.489356,"Tue"
0.004141,51.495273,"Mon"
0.054915,51.471012,"Mon"
-0.015269,51.472941,"Thu"
0.052853,51.450724,"Tue"
0.069947,51.491342,"Sun"
0.001786,51.484252,"Sun"
-0.002443,51.483065,"Mon"
-0.015413,51.472943,"Tue"
0.063596,51.433629,"Thu"
0.047658,51.460078,"Sat"
0.03042,51.464155,"Sat"
0.09415,51.488214,"Sat"
0.035523,51.452645,"Tue"
0.084762,51.487662,"Sat"
0.062138,51.49067,"Mon"
0.003992,51.472164,"Mon"
0.029211,51.449877,"Sun"
0.047338,51.459364,"Tue"
0.020468,51.483302,"Thu"
0.02698,51.487236,"Tue"
0.04036,51.477202,"Wed"
0.057171,51.450738,"Thu"
0.110227,51.493232,"Tue"
0.048994,51.451331,"Thu"
0.011954,51.473106,"Wed"
0.106371,51.484578,"Fri"
-0.003175,51.482808,"Tue"
0.063425,51.490467,"Tue"
0.048664,51.492165,"Sun"
0.00412,51.484931,"Tue"
0.021498,51.474021,"Wed"
0.068665,51.482101,"Tue"
0.000902,51.483817,"Mon"
0.051251,51.44068,"Thu"
0.070519,51.491242,"Mon"
0.022977,51.471658,"Wed"
0.105494,51.424879,"Sun"
0.102176,51.465408,"Tue"
0.141662,51.456959,"Mon"
0.123792,51.459622,"Tue"
0.11373,51.41322,"Sun"
0.157455,51.474386,"Thu"
0.142179,51.45569,"Wed"
0.129292,51.466447,"Thu"
0.10765,51.449841,"Thu"
0.118003,51.418539,"Mon"
0.109367,51.449631,"Sun"
0.126332,51.41515,"Tue"
0.162813,51.475006,"Sun"
0.184427,51.478293,"Sat"
0.125452,51.470564,"Sun"
0.081692,51.439244,"Sun"
0.162744,51.449197,"Mon"
0.153257,51.446404,"Fri"
0.149387,51.455918,"Thu"
0.115295,51.472007,"Wed"
0.118923,51.44775,"Thu"
0.140473,51.489985,"Sat"
0.164917,51.443402,"Fri"
0.11544,51.450241,"Sat"
0.123246,51.478877,"Mon"
0.182927,51.449902,"Sat"
0.111086,51.46192,"Sun"
0.154945,51.454737,"Sat"
0.097493,51.457488,"Sun"
0.148835,51.468699,"Sat"
0.142377,51.456856,"Tue"
0.100103,51.4328,"Tue"
0.143005,51.467187,"Fri"
0.119121,51.448915,"Wed"
0.102522,51.432217,"Sun"
0.130158,51.444848,"Fri"
0.180188,51.452831,"Tue"
0.159209,51.490181,"Sat"
0.147158,51.448315,"Sat"
0.099973,51.464458,"Thu"
0.121102,51.494744,"Fri"
0.105442,51.445654,"Thu"
0.132795,51.4582,"Thu"
0.115939,51.461023,"Tue"
0.174712,51.464804,"Wed"
0.119295,51.437131,"Sat"
0.122768,51.43446,"Wed"
0.099597,51.424895,"Mon"
0.149702,51.484061,"Sat"
0.110492,51.467776,"Fri"
0.181085,51.480693,"Fri"
0.100363,51.463552,"Fri"
0.162901,51.492092,"Thu"
0.136509,51.44833,"Thu"
0.125761,51.415251,"Fri"
0.109798,51.449623,"Sun"
0.092073,51.464869,"Sat"
0.09296,51.427622,"Sat"
0.174772,51.484228,"Thu"
0.111935,51.421076,"Sun"
0.147975,51.484093,"Wed"
0.103397,51.451267,"Sun"
0.117881,51.443901,"Sat"
0.113308,51.413407,"Fri"
0.174936,51.454368,"Sat"
0.155856,51.477113,"Sun"
0.139315,51.483711,"Tue"
0.142233,51.456859,"Thu"
0.191602,51.459723,"Sat"
0.113591,51.413312,"Mon"
0.142027,51.467834,"Sun"
0.136306,51.459395,"Mon"
0.111353,51.433407,"Sat"
0.146111,51.465871,"Mon"
0.165976,51.435378,"Fri"
0.133971,51.467981,"Tue"
0.128929,51.464835,"Wed"
0.123436,51.473658,"Tue"
0.083077,51.457026,"Sun"
0.100655,51.466784,"Tue"
0.17988,51.46147,"Thu"
0.114054,51.420229,"Thu"
0.103935,51.462948,"Tue"
0.144149,51.482364,"Sun"
0.125095,51.465984,"Thu"
0.149339,51.464103,"Thu"
0.091441,51.432146,"Tue"
0.116582,51.45004,"Wed"
0.103996,51.4455,"Mon"
0.153075,51.460887,"Sun"
0.103401,51.451357,"Wed"
0.164965,51.48396,"Sun"
0.132939,51.458197,"Thu"
0.123792,51.459622,"Fri"
0.170481,51.463623,"Fri"
0.118648,51.448024,"Wed"
0.178293,51.482544,"Wed"
0.155012,51.447002,"Fri"
0.181279,51.478711,"Fri"
0.119573,51.449357,"Sat"
0.118431,51.449557,"Thu"
0.13785,51.412333,"Fri"
0.158153,51.467808,"Sun"
0.102551,51.432846,"Fri"
0.143424,51.485345,"Thu"
0.122923,51.456401,"Thu"
0.14888,51.448193,"Tue"
0.121714,51.448958,"Thu"
0.153257,51.446404,"Tue"
0.170874,51.48403,"Sat"
0.136307,51.477921,"Fri"
0.126907,51.41514,"Fri"
0.177291,51.452435,"Tue"
0.145203,51.477219,"Thu"
0.128925,51.464745,"Thu"
-0.197573,51.589642,"Fri"
-0.220702,51.577765,"Sun"
-0.249911,51.59511,"Sat"
-0.176534,51.58509,"Sat"
-0.238788,51.576599,"Thu"
-0.176121,51.61341,"Fri"
-0.146301,51.615012,"Tue"
-0.175883,51.612148,"Fri"
-0.22334,51.573039,"Tue"
-0.254653,51.622068,"Thu"
-0.239348,51.577057,"Wed"
-0.255185,51.59312,"Wed"
-0.15027,51.631081,"Tue"
-0.290067,51.625377,"Wed"
-0.172141,51.597432,"Fri"
-0.211795,51.57673,"Fri"
-0.194982,51.600393,"Thu"
-0.230482,51.586096,"Tue"
-0.202075,51.574334,"Wed"
-0.267224,51.618208,"Mon"
-0.208358,51.576049,"Wed"
-0.19586,51.59645,"Mon"
-0.149133,51.630613,"Sat"
-0.22355,51.589858,"Tue"
-0.255695,51.621274,"Wed"
-0.230755,51.571622,"Sun"
-0.210387,51.557465,"Fri"
-0.219523,51.571003,"Sat"
-0.161162,51.644021,"Wed"
-0.227142,51.582898,"Fri"
-0.176655,51.607304,"Sat"
-0.142262,51.632573,"Tue"
-0.269756,51.6124,"Sat"
-0.20637,51.608211,"Sun"
-0.24538,51.615276,"Sat"
-0.253143,51.601183,"Tue"
-0.172816,51.598611,"Sat"
-0.232363,51.571107,"Sat"
-0.229903,51.582401,"Thu"
-0.160541,51.605793,"Wed"
-0.245645,51.582187,"Tue"
-0.209374,51.579571,"Tue"
-0.217716,51.576641,"Thu"
-0.183994,51.607957,"Sun"
-0.199127,51.652523,"Tue"
-0.150993,51.606183,"Sat"
-0.205843,51.5886,"Wed"
-0.176962,51.61765,"Fri"
-0.233836,51.600085,"Tue"
-0.276067,51.613572,"Thu"
-0.204673,51.654856,"Tue"
-0.177596,51.645087,"Fri"
-0.175522,51.610344,"Thu"
-0.210527,51.557557,"Wed"
-0.161827,51.627575,"Sun"
-0.210493,51.598832,"Thu"
-0.246273,51.595865,"Fri"
-0.263514,51.60943,"Sat"
-0.19813,51.579219,"Mon"
-0.210758,51.566373,"Thu"
-0.246688,51.596321,"Mon"
-0.159695,51.612435,"Thu"
-0.305697,51.636305,"Tue"
-0.236956,51.601571,"Sat"
-0.207504,51.605081,"Fri"
-0.176667,51.621422,"Thu"
-0.180665,51.640638,"Mon"
-0.16615,51.592033,"Thu"
-0.230348,51.574674,"Wed"
-0.17969,51.610858,"Sun"
-0.236133,51.630244,"Fri"
-0.194608,51.649846,"Tue"
-0.276133,51.615641,"Fri"
-0.233611,51.598463,"Mon"
-0.199145,51.593713,"Fri"
-0.258476,51.624103,"Sun"
-0.165594,51.591484,"Mon"
-0.199255,51.598211,"Fri"
-0.255709,51.609584,"Fri"
-0.156651,51.605553,"Tue"
-0.211786,51.558565,"Mon"
-0.161824,51.624068,"Fri"
-0.277654,51.621239,"Sat"
-0.194394,51.571518,"Sun"
-0.147464,51.607746,"Sat"
-0.288392,51.623824,"Fri"
-0.177904,51.612179,"Thu"
-0.302257,51.635536,"Sat"
-0.197146,51.56032,"Tue"
-0.252582,51.608279,"Sat"
-0.225118,51.579271,"Sat"
-0.160974,51.591502,"Sat"
-0.225921,51.566064,"Wed"
-0.243613,51.616148,"Tue"
-0.272676,51.607767,"Wed"
-0.245012,51.606098,"Fri"
-0.19749,51.65007,"Fri"
-0.278784,51.618108,"Sat"
-0.258242,51.618884,"Tue"
-0.164761,51.590662,"Wed"
-0.211914,51.581049,"Thu"
-0.199928,51.588509,"Fri"
-0.23166,51.607786,"Fri"
-0.163796,51.585971,"Thu"
-0.196687,51.571913,"Tue"
-0.175105,51.649544,"Mon"
-0.24462,51.616253,"Tue"
-0.215865,51.575983,"Sun"
-0.244406,51.610585,"Fri"
-0.297824,51.630436,"Thu"
-0.176511,51.614496,"Sat"
-0.23007,51.58555,"Thu"
-0.238926,51.576781,"Wed"
-0.201782,51.578106,"Wed"
-0.205096,51.603875,"Fri"
-0.223984,51.575027,"Tue"
-0.172851,51.630086,"Thu"
-0.141261,51.62878,"Tue"
-0.253257,51.620789,"Wed"
-0.175277,51.630843,"Wed"
-0.209679,51.5865,"Sat"
-0.240878,51.604687,"Mon"
-0.198249,51.57985,"Mon"
-0.272965,51.607771,"Mon"
-0.187369,51.646497,"Wed"
-0.227328,51.566984,"Fri"
-0.147168,51.607921,"Thu"
-0.213791,51.555269,"Fri"
-0.225588,51.574602,"Thu"
-0.262892,51.603037,"Sun"
-0.255465,51.642313,"Wed"
-0.160603,51.589968,"Wed"
-0.20671,51.566581,"Thu"
-0.265763,51.614859,"Sat"
-0.172401,51.598155,"Sun"
-0.189182,51.60462,"Sat"
-0.1905,51.647714,"Wed"
-0.190971,51.603209,"Tue"
-0.243902,51.616153,"Thu"
-0.277507,51.621327,"Thu"
-0.250922,51.610143,"Sun"
-0.281177,51.612118,"Mon"
-0.300165,51.633527,"Fri"
-0.226439,51.589812,"Sun"
-0.178453,51.648967,"Thu"
-0.199875,51.589857,"Wed"
-0.173969,51.569853,"Tue"
-0.167686,51.593316,"Sat"
-0.21494,51.56275,"Tue"
-0.212357,51.580786,"Thu"
-0.254832,51.621172,"Fri"
-0.192823,51.614748,"Mon"
-0.166678,51.604001,"Wed"
-0.191679,51.596296,"Wed"
-0.278796,51.621615,"Thu"
-0.223962,51.564506,"Thu"
-0.214628,51.556001,"Tue"
-0.1932,51.601625,"Fri"
-0.218774,51.571711,"Wed"
-0.210025,51.599724,"Sun"
-0.207066,51.652825,"Tue"
-0.238911,51.644314,"Sat"
-0.157838,51.636865,"Wed"
-0.158911,51.613951,"Sun"
-0.246987,51.596056,"Tue"
-0.192608,51.601975,"Wed"
-0.182468,51.573852,"Sun"
-0.255921,51.592772,"Wed"
-0.234105,51.57455,"Mon"
-0.176562,51.620431,"Fri"
-0.16084,51.619826,"Sat"
-0.19008,51.603825,"Fri"
-0.242558,51.579893,"Sat"
-0.205034,51.572491,"Tue"
-0.15027,51.631081,"Wed"
-0.239558,51.575352,"Wed"
-0.227414,51.572201,"Thu"
-0.228818,51.588049,"Wed"
-0.198475,51.59604,"Wed"
-0.262648,51.598087,"Sun"
-0.205137,51.569884,"Tue"
-0.199544,51.598215,"Fri"
-0.244458,51.616701,"Tue"
-0.253602,51.58923,"Sun"
-0.150853,51.606091,"Thu"
-0.215499,51.577956,"Mon"
-0.193759,51.649383,"Fri"
-0.198917,51.58121,"Wed"
-0.215165,51.582807,"Tue"
-0.217049,51.652617,"Tue"
-0.212475,51.559385,"Tue"
-0.169018,51.58893,"Tue"
-0.196437,51.589175,"Mon"
-0.215411,51.646477,"Thu"
-0.236149,51.607494,"Sun"
-0.215056,51.578219,"Sun"
-0.174657,51.649897,"Sun"
-0.258332,51.608994,"Wed"
-0.220654,51.586397,"Wed"
-0.216864,51.557833,"Thu"
-0.197335,51.562841,"Thu"
-0.222124,51.578326,"Thu"
-0.172942,51.584675,"Mon"
-0.163943,51.58948,"Wed"
-0.272821,51.607769,"Sun"
-0.202003,51.652927,"Wed"
-0.234365,51.601352,"Wed"
-0.150968,51.62102,"Sat"
-0.146538,51.605663,"Sun"
-0.215306,51.575525,"Mon"
-0.260349,51.616667,"Tue"
-0.252213,51.617895,"Tue"
-0.204489,51.655843,"Fri"
-0.215306,51.575525,"Fri"
-0.243837,51.60662,"Thu"
-0.245525,51.615278,"Mon"
-0.219372,51.57118,"Mon"
-0.223262,51.589854,"Tue"
-0.257555,51.610421,"Sat"
-0.252284,51.623562,"Fri"
-0.23365,51.601161,"Mon"
-0.20575,51.594623,"Wed"
-0.185625,51.606903,"Wed"
-0.199558,51.590572,"Tue"
-0.23782,51.575506,"Tue"
-0.219376,51.571091,"Thu"
-0.192697,51.607012,"Wed"
-0.199445,51.582477,"Sun"
-0.187127,51.623563,"Sun"
-0.187669,51.570065,"Thu"
-0.142788,51.517026,"Wed"
-0.297603,51.412184,"Sun"
-0.158468,51.389037,"Thu"
-0.456916,51.489567,"Fri"
0.029909,51.462365,"Fri"
-0.006374,51.425937,"Sun"
-0.1004,51.493056,"Wed"
0.133486,51.494609,"Fri"
-0.444634,51.562603,"Tue"
-0.137681,51.462,"Fri"
0.276816,51.557744,"Tue"
-0.046847,51.647031,"Wed"
0.11843,51.496141,"Sat"
-0.451705,51.520073,"Wed"
-0.133758,51.427585,"Sat"
-0.378943,51.559825,"Thu"
-0.091762,51.56189,"Sun"
-0.119677,51.493727,"Wed"
-0.100071,51.584057,"Thu"
-0.34186,51.405175,"Tue"
-0.268311,51.464272,"Thu"
-0.318852,51.420944,"Thu"
-0.314171,51.454329,"Wed"
-0.238157,51.473445,"Sun"
-0.350365,51.436499,"Mon"
-0.352392,51.436168,"Wed"
-0.253179,51.472231,"Wed"
-0.307338,51.463943,"Tue"
-0.33301,51.454779,"Sun"
-0.318229,51.453578,"Wed"
-0.233117,51.48461,"Thu"
-0.327992,51.406956,"Thu"
-0.327629,51.448407,"Thu"
-0.31527,51.459651,"Thu"
-0.27981,51.468578,"Mon"
-0.303723,51.456607,"Tue"
-0.336508,51.453569,"Thu"
-0.337324,51.427143,"Fri"
-0.25691,51.465002,"Sat"
-0.277498,51.468814,"Sun"
-0.299086,51.465172,"Sun"
-0.337069,51.406456,"Mon"
-0.272638,51.464066,"Tue"
-0.361854,51.421013,"Tue"
-0.29102,51.476835,"Sun"
-0.260219,51.465052,"Fri"
-0.282986,51.449201,"Mon"
-0.303707,51.460923,"Wed"
-0.273833,51.470558,"Fri"
-0.288683,51.46619,"Sat"
-0.33026,51.455189,"Sun"
-0.302384,51.446156,"Tue"
-0.341133,51.441135,"Sun"
-0.313316,51.422843,"Sat"
-0.358139,51.452435,"Sun"
-0.337801,51.425891,"Wed"
-0.233201,51.467525,"Sat"
-0.380567,51.449061,"Sun"
-0.306049,51.459878,"Thu"
-0.267213,51.455263,"Sat"
-0.294877,51.4545,"Fri"
-0.275951,51.425806,"Mon"
-0.276092,51.425898,"Mon"
-0.289624,51.479513,"Mon"
-0.238011,51.469756,"Fri"
-0.2758,51.464203,"Wed"
-0.37076,51.437504,"Tue"
-0.302527,51.446158,"Sat"
-0.330474,51.44539,"Thu"
-0.377986,51.436615,"Sat"
-0.2758,51.464203,"Fri"
-0.276489,51.465022,"Sun"
-0.239239,51.47526,"Thu"
-0.306223,51.459071,"Tue"
-0.354635,51.453825,"Fri"
-0.329361,51.456165,"Sat"
-0.35871,51.412427,"Wed"
-0.347113,51.434925,"Thu"
-0.304503,51.439442,"Wed"
-0.326136,51.430221,"Sat"
-0.330376,51.44413,"Sat"
-0.34681,51.427367,"Fri"
-0.288419,51.46169,"Wed"
-0.276184,51.473111,"Wed"
-0.314276,51.416292,"Thu"
-0.326796,51.447586,"Sun"
-0.293585,51.462125,"Tue"
-0.298193,51.465969,"Wed"
-0.268346,51.451953,"Sun"
-0.287967,51.481467,"Thu"
-0.292272,51.474156,"Sat"
-0.28943,51.461615,"Thu"
-0.299076,51.465442,"Fri"
-0.258883,51.469888,"Mon"
-0.299234,51.465085,"Sun"
-0.282021,51.463395,"Mon"
-0.319477,51.454855,"Fri"
-0.268402,51.469489,"Thu"
-0.375825,51.436675,"Sat"
-0.319962,51.422039,"Sat"
-0.304978,51.457704,"Sun"
-0.337069,51.406456,"Sat"
-0.322758,51.459578,"Fri"
-0.344417,51.453771,"Sat"
-0.269613,51.464111,"Wed"
-0.302633,51.462706,"Wed"
-0.325303,51.456917,"Sat"
-0.315866,51.45912,"Wed"
-0.365486,51.444175,"Thu"
-0.346567,51.434108,"Sat"
-0.35497,51.436474,"Fri"
-0.338442,51.432015,"Sun"
-0.330183,51.445476,"Fri"
-0.302335,51.462971,"Fri"
-0.365016,51.429151,"Sat"
-0.237009,51.480802,"Fri"
-0.314975,51.432489,"Sat"
-0.338089,51.425895,"Fri"
-0.365018,51.412964,"Sun"
-0.254457,51.465146,"Fri"
-0.287471,51.467791,"Fri"
-0.375528,51.428848,"Sat"
-0.324458,51.448542,"Thu"
-0.363002,51.413026,"Thu"
-0.356376,51.42939,"Wed"
-0.320786,51.450557,"Fri"
-0.335021,51.423243,"Wed"
-0.300823,51.464928,"Wed"
-0.337324,51.427143,"Wed"
-0.379074,51.409922,"Fri"
-0.310721,51.411295,"Sat"
-0.321084,51.450292,"Sat"
-0.383993,51.445781,"Sat"
-0.366429,51.44194,"Fri"
-0.362483,51.439637,"Sat"
-0.372115,51.427721,"Sun"
-0.432177,51.442298,"Sat"
-0.412581,51.45966,"Wed"
-0.376517,51.453681,"Wed"
-0.314967,51.487433,"Sat"
-0.27702,51.48913,"Mon"
-0.360453,51.476208,"Fri"
-0.25558,51.496097,"Sun"
-0.401474,51.497367,"Fri"
-0.267436,51.48737,"Tue"
-0.420531,51.467051,"Tue"
-0.395623,51.475256,"Tue"
-0.262936,51.49207,"Wed"
-0.293225,51.491076,"Tue"
-0.383724,51.433007,"Fri"
-0.414819,51.449079,"Sun"
-0.254414,51.492663,"Tue"
-0.292207,51.491331,"Sun"
-0.328599,51.477017,"Thu"
-0.328551,51.470452,"Wed"
-0.350053,51.481098,"Thu"
-0.340978,51.48115,"Sat"
-0.330541,51.455373,"Sat"
-0.299118,51.491431,"Tue"
-0.370275,51.483449,"Wed"
-0.404996,51.49139,"Fri"
-0.364397,51.478691,"Wed"
-0.341499,51.466769,"Mon"
-0.269898,51.490824,"Tue"
-0.331805,51.475984,"Sat"
-0.403754,51.456842,"Sat"
-0.431564,51.460185,"Tue"
-0.41467,51.440894,"Sat"
-0.378099,51.469979,"Sat"
-0.273311,51.488176,"Fri"
-0.393875,51.471725,"Thu"
-0.250661,51.492876,"Fri"
-0.339763,51.474928,"Tue"
-0.254558,51.492665,"Thu"
-0.40958,51.44658,"Sun"
-0.358258,51.469163,"Mon"
-0.384656,51.463685,"Fri"
-0.372361,51.45722,"Wed"
-0.394091,51.481979,"Mon"
-0.308971,51.489865,"Sat"
-0.445535,51.451469,"Sat"
-0.406089,51.484841,"Fri"
-0.372796,51.457136,"Mon"
-0.3599,51.475571,"Sat"
-0.406851,51.45059,"Sat"
-0.395715,51.46033,"Sun"
-0.41036,51.457292,"Sun"
-0.36439,51.478871,"Thu"
-0.38934,51.445135,"Thu"
-0.336155,51.475146,"Wed"
-0.399981,51.44537,"Tue"
-0.343591,51.480557,"Mon"
-0.385814,51.463521,"Wed"
-0.288561,51.48867,"Wed"
-0.444173,51.453429,"Sat"
-0.273004,51.492488,"Sat"
-0.412409,51.464603,"Wed"
-0.385781,51.472603,"Sun"
-0.363399,51.478407,"Sat"
-0.282044,51.49343,"Wed"
-0.410181,51.445869,"Wed"
-0.255391,51.493486,"Sun"
-0.388138,51.462923,"Wed"
-0.29898,51.491249,"Thu"
-0.420663,51.438187,"Thu"
-0.39056,51.484089,"Fri"
-0.347583,51.481693,"Wed"
-0.386434,51.433674,"Wed"
-0.364009,51.465377,"Thu"
-0.375949,51.461586,"Tue"
-0.377995,51.436345,"Sun"
-0.388654,51.493235,"Fri"
-0.447381,51.447986,"Fri"
-0.339113,51.488857,"Wed"
-0.385626,51.444364,"Thu"
-0.297972,51.491235,"Sat"
-0.410277,51.492811,"Tue"
-0.401943,51.43038,"Wed"
-0.409801,51.4982,"Wed"
-0.381032,51.476584,"Tue"
-0.403407,51.458546,"Sun"
-0.371012,51.466823,"Sun"
-0.327294,51.477268,"Wed"
-0.42385,51.441737,"Wed"
-0.37422,51.485932,"Mon"
-0.30649,51.490728,"Fri"
-0.257098,51.482721,"Tue"
-0.37756,51.493262,"Fri"
-0.388985,51.442972,"Wed"
-0.328751,51.468926,"Wed"
-0.358533,51.469527,"Thu"
-0.262819,51.487572,"Fri"
-0.401041,51.485042,"Fri"
-0.254257,51.485466,"Tue"
-0.299821,51.499624,"Mon"
-0.254418,51.492573,"Wed"
-0.384625,51.444171,"Thu"
-0.400819,51.446101,"Mon"
-0.35724,51.473465,"Mon"
-0.408123,51.480192,"Wed"
-0.405792,51.485106,"Wed"
-0.370727,51.466729,"Fri"
-0.374383,51.485395,"Thu"
-0.420516,51.438275,"Wed"
-0.389064,51.440725,"Thu"
-0.40205,51.476782,"Thu"
-0.384783,51.472319,"Sun"
-0.282979,51.491556,"Sun"
-0.371136,51.487598,"Sat"
-0.302724,51.491303,"Thu"
-0.401962,51.42984,"Wed"
-0.291497,51.49105,"Fri"
-0.289572,51.488594,"Sat"
-0.382343,51.4436,"Mon"
-0.407176,51.453652,"Wed"
-0.373935,51.481791,"Sat"
-0.373554,51.456068,"Thu"
-0.267348,51.493484,"Sat"
-0.265994,51.491216,"Sun"
-0.267577,51.487462,"Sun"
-0.360776,51.47927,"Thu"
-0.371143,51.467185,"Tue"
-0.403694,51.45855,"Wed"
-0.421688,51.466887,"Wed"
-0.373074,51.477643,"Thu"
-0.331531,51.46375,"Mon"
-0.246324,51.493261,"Sun"
-0.267488,51.474601,"Sun"
-0.421109,51.466969,"Fri"
-0.253911,51.48699,"Fri"
-0.292194,51.487823,"Mon"
-0.267499,51.493306,"Sat"
-0.4228,51.451345,"Tue"
-0.325768,51.483541,"Wed"
-0.401033,51.435853,"Fri"
-0.409529,51.497747,"Wed"
-0.314753,51.481495,"Thu"
-0.265891,51.490135,"Fri"
-0.373225,51.477465,"Thu"
-0.281837,51.491269,"Sun"
-0.404342,51.497766,"Tue"
-0.387994,51.462921,"Wed"
-0.379891,51.439699,"Sun"
-0.406891,51.437012,"Tue"
-0.308036,51.487873,"Wed"
-0.394164,51.467592,"Sun"
-0.397608,51.496685,"Sun"
-0.424481,51.440127,"Thu"
-0.246469,51.489486,"Wed"
-0.434161,51.455814,"Sat"
-0.265417,51.48743,"Sat"
-0.362781,51.463471,"Sun"
-0.381373,51.483243,"Sun"
-0.360855,51.46902,"Mon"
-0.350595,51.458085,"Wed"
-0.381936,51.471381,"Wed"
-0.444641,51.44813,"Tue"
-0.448118,51.447456,"Wed"
-0.275171,51.49234,"Thu"
